id,repository,number,kind,state,merged,title,jev_top,p_top,jev_second,p_second
java683,socket.io-client-java,683,issue,closed,False,unable to connect with netty-socketio,defect_fixed_or_obsolete,0.56,support_question,0.4
java684,socket.io-client-java,684,pr,closed,False,compile to implementation,pr_non_functional,0.83,build_packaging_env,0.11
java685,socket.io-client-java,685,issue,open,False,[Crash] I have a crash in EventThread when using R8,build_packaging_env,0.85,defect_fixed_or_obsolete,0.11
java686,socket.io-client-java,686,issue,open,False,Socket not listen in random cases,support_question,0.64,defect_current,0.18
java687,socket.io-client-java,687,issue,closed,False,io.socket.engineio.client.EngineIOException: server error,support_question,0.8,defect_fixed_or_obsolete,0.13
java688,socket.io-client-java,688,issue,closed,False,cant set HandShake message,defect_fixed_or_obsolete,0.56,support_question,0.33
java689,socket.io-client-java,689,issue,open,False,How to get multiple parameters in server response.,support_question,0.87,defect_current,0.11
java690,socket.io-client-java,690,issue,closed,False,IncompatibleClassChangeError when consuming response from server v4,defect_current,0.7,defect_fixed_or_obsolete,0.21
java691,socket.io-client-java,691,issue,open,False,okio.AsyncTimeout Caused by java.lang.IllegalStateException Unbalanced enter/exit,defect_current,0.58,defect_fixed_or_obsolete,0.27
java692,socket.io-client-java,692,issue,closed,False,Whether to support Android 11?,docs_gap,0.75,support_question,0.21
java693,socket.io-client-java,693,issue,closed,False,Events callbacks,docs_gap,0.91,feature_request,0.07
java694,socket.io-client-java,694,issue,closed,False,Is there a version compatibility,support_question,0.61,docs_gap,0.38
java695,socket.io-client-java,695,pr,closed,True,fix: fix emitting of events received during connection establishment,pr_functional,0.66,defect_fixed_or_obsolete,0.3
java696,socket.io-client-java,696,issue,closed,False,The listener cannot be removed by calling the `off('EVENT')` method,defect_current,0.86,insufficient_evidence,0.09
java697,socket.io-client-java,697,issue,closed,False,Map,duplicate_invalid_spam,0.83,feature_request,0.13
java698,socket.io-client-java,698,issue,closed,False,Map,duplicate_invalid_spam,0.97,insufficient_evidence,0.03
java699,socket.io-client-java,699,issue,closed,False,Unresponsive CDN,build_packaging_env,0.77,defect_fixed_or_obsolete,0.13
java701,socket.io-client-java,701,issue,closed,False,Missing option in the IO.Options,support_question,0.39,docs_gap,0.31
java702,socket.io-client-java,702,issue,open,False,Android auto disconnect,support_question,0.78,defect_current,0.15
java703,socket.io-client-java,703,issue,closed,False,sslContext is missing from the options ,docs_gap,0.64,support_question,0.28
java704,socket.io-client-java,704,issue,closed,False,how to disconnect socket.io client from server properly?,support_question,0.91,docs_gap,0.09
java705,socket.io-client-java,705,issue,closed,False,1.0.2 removed from mavenCentral?,duplicate_invalid_spam,0.58,build_packaging_env,0.16
java706,socket.io-client-java,706,issue,open,False,java.lang.IllegalStateException,defect_fixed_or_obsolete,0.66,insufficient_evidence,0.16
java707,socket.io-client-java,707,issue,closed,False,Upgrading the version from 0.8.3 to 2.0.1 not work,support_question,0.72,defect_fixed_or_obsolete,0.28
java708,socket.io-client-java,708,issue,open,False,Different data formats sent by `emit`,support_question,0.56,defect_current,0.39
java709,socket.io-client-java,709,issue,open,False,Failed to Connect to socket.io implemented simple server - No Specific Reason Given,support_question,0.95,defect_current,0.04
java710,socket.io-client-java,710,issue,open,False,Fatal Exception: java.util.ConcurrentModificationException,defect_current,0.99,defect_fixed_or_obsolete,0.01
java711,socket.io-client-java,711,issue,closed,False,How to get all messages from socket.on() listeners into a arraylist,defect_fixed_or_obsolete,0.76,support_question,0.13
java712,socket.io-client-java,712,issue,open,False,How to get all messages from socket.on() listeners into a arraylist,support_question,0.38,duplicate_invalid_spam,0.3
java713,socket.io-client-java,713,issue,open,False,Client socket.io doesn't receive any messages,defect_current,0.8,support_question,0.12
java714,socket.io-client-java,714,issue,closed,False,gỡ lỗi,duplicate_invalid_spam,0.79,insufficient_evidence,0.2
java715,socket.io-client-java,715,issue,open,False,socket.io-client-java repeatedly disconnecting and connecting to my nodeJs backend server with nginx,support_question,0.99,defect_fixed_or_obsolete,0.01
java716,socket.io-client-java,716,pr,closed,False,Update README.md,pr_non_functional,0.74,docs_gap,0.24000000000000002
java717,socket.io-client-java,717,issue,closed,False,"How to get the args of the method request onSuccess(Object...args) of the AckWithTimeout class,",support_question,0.99,defect_fixed_or_obsolete,0.01
java718,socket.io-client-java,718,issue,closed,False,Why can I only create 64 successful socket connections in version 1.0.2,support_question,0.78,defect_fixed_or_obsolete,0.21
java719,socket.io-client-java,719,pr,open,False,fix(sec): upgrade json to 20180130,pr_non_functional,0.85,build_packaging_env,0.15
java720,socket.io-client-java,720,issue,open,False,Android 11.0 (API30 ) app crashing with error:  java.lang.ArrayIndexOutOfBoundsException: length=0; index=0         at com.arriyam.countersocketandroid.MainActivity.onCreate$lambda-0(MainActivity.kt:17),defect_current,0.93,insufficient_evidence,0.06
java721,socket.io-client-java,721,issue,open,False,How the retry/reconnect life cycle works on the newest version,support_question,0.97,docs_gap,0.02
java722,socket.io-client-java,722,issue,open,False,OkHttp vulnerability issues in Socket.io client dependency,build_packaging_env,0.88,support_question,0.05
java723,socket.io-client-java,723,issue,open,False,Java socket io client connection disconnects,support_question,0.97,defect_current,0.02
java724,socket.io-client-java,724,pr,open,False,fix(sec): upgrade org.json:json to 20180130,pr_non_functional,0.93,build_packaging_env,0.07
java725,socket.io-client-java,725,issue,open,False,"2.1.0 client doesn't connect to 4.5.2 node server, no errors [kotlin]",support_question,0.9299999999999999,docs_gap,0.04
java726,socket.io-client-java,726,issue,open,False,Transport close when using 2.1.0 client send big message to 4.5.2 NodeJS server,defect_current,0.99,support_question,0.01
java727,socket.io-client-java,727,issue,closed,False,NullPointerException in Socket.java,defect_fixed_or_obsolete,1,pr_functional,0
java728,socket.io-client-java,728,issue,open,False,Official Support for Kotlin Client,feature_request,1,pr_functional,0
java729,socket.io-client-java,729,issue,open,False,Server Error after SDK upgrade,support_question,0.86,insufficient_evidence,0.07
java730,socket.io-client-java,730,issue,open,False,Required onAny Function in Version 1x,feature_request,0.74,defect_fixed_or_obsolete,0.14
java731,socket.io-client-java,731,issue,closed,False,My phone is not connecting to the server.,support_question,0.51,defect_fixed_or_obsolete,0.47
java732,socket.io-client-java,732,pr,closed,False,Adds `socket.open()` to initialization.md,pr_non_functional,0.67,docs_gap,0.23
java733,socket.io-client-java,733,pr,closed,False,Add `socket.open()` to emitting_events.md,pr_non_functional,0.65,docs_gap,0.22
java734,socket.io-client-java,734,issue,open,False,Cannot Received Socket Manager EVENT_PING On Android Library,defect_current,1,pr_functional,0
java735,socket.io-client-java,735,issue,open,False,How to send auth parameter while connecting with socket?,support_question,0.97,duplicate_invalid_spam,0.03
java736,socket.io-client-java,736,pr,open,False,ignoring unnecessarily generated surefire report,pr_non_functional,0.99,build_packaging_env,0.01
java737,socket.io-client-java,737,issue,open,False,Cannot interop with server implemented in 'io.socket:socket.io-server:4.0.1',defect_current,0.97,insufficient_evidence,0.01
java738,socket.io-client-java,738,issue,open,False,how to get session id to send messages,support_question,1,pr_functional,0
java739,socket.io-client-java,739,pr,closed,False,[1.x] Updated all dependencies to latest versions,pr_non_functional,0.9,build_packaging_env,0.09
java740,socket.io-client-java,740,pr,closed,False,Remove error-causing exclude,pr_non_functional,0.8,docs_gap,0.13
java741,socket.io-client-java,741,issue,open,False,Client creates a new connection when it reconnects to one of the namespaces.,defect_fixed_or_obsolete,0.51,defect_current,0.46
java743,socket.io-client-java,743,issue,open,False,socket.io client sometimes sends arrays wrong,defect_current,0.95,support_question,0.05
java745,socket.io-client-java,745,issue,open,False,can i use multiple socket connection ? ,support_question,1,pr_functional,0
java746,socket.io-client-java,746,issue,open,False,Android 13 not available ,defect_current,0.62,defect_fixed_or_obsolete,0.19
java748,socket.io-client-java,748,pr,closed,False,issue #727 sovled,pr_functional,0.5,insufficient_evidence,0.22
java749,socket.io-client-java,749,pr,closed,False,Issue #727 Solved,pr_functional,0.52,insufficient_evidence,0.26
java750,socket.io-client-java,750,issue,open,False,sendBuffer should be accessible,feature_request,0.99,defect_current,0.01
java751,socket.io-client-java,751,issue,closed,False,Getting EVENT_CONNECT_ERROR from Android to Node,support_question,0.98,duplicate_invalid_spam,0.01
java752,socket.io-client-java,752,issue,closed,False,Change/update auth or query or extraheaders containing token after connection,support_question,0.99,docs_gap,0.01
java753,socket.io-client-java,753,issue,closed,False,Is this project Still Alive?,support_question,0.8,duplicate_invalid_spam,0.16
java754,socket.io-client-java,754,issue,closed,False,How to listen to Manager events? (Socket events are working),support_question,0.99,defect_fixed_or_obsolete,0.01
java755,socket.io-client-java,755,issue,open,False,Straightforward logging option for Android,feature_request,1,duplicate_invalid_spam,0
java756,socket.io-client-java,756,issue,open,False,testDecodeError function in Helpers.java error message clean up,pr_non_functional,0.63,feature_request,0.3
java757,socket.io-client-java,757,pr,closed,True,Changed test logger behavior to avoid expected error logging,pr_non_functional,0.99,defect_fixed_or_obsolete,0.01
java758,socket.io-client-java,758,pr,open,False,Fix: NullPointerException in Socket.java #727;,defect_current,0.49,pr_functional,0.23
java759,socket.io-client-java,759,issue,closed,False,Report: ConcurrentModificationException when use AckWithTimout...,defect_fixed_or_obsolete,0.58,defect_current,0.42
java760,socket.io-client-java,760,issue,open,False,Connection state recovery,feature_request,0.99,support_question,0.01
java761,socket.io-client-java,761,issue,open,False,NullPointerException: Attempt to invoke virtual method 'java.lang.String java.lang.Object.toString()' on a null object reference ,defect_current,0.95,support_question,0.04
java762,socket.io-client-java,762,issue,closed,False,Unable to emit JSON object instead it is emitting Stringified Json in Client Version - 1.0.2,defect_fixed_or_obsolete,0.63,support_question,0.3
java763,socket.io-client-java,763,issue,open,False,Implement Connection State Recovery,feature_request,1,pr_functional,0
java764,socket.io-client-java,764,issue,closed,False,it throws java.lang.ClassCastException when sending nested json data.,support_question,0.94,defect_fixed_or_obsolete,0.04
java765,socket.io-client-java,765,issue,closed,False,in the this one the depencies are not dwonloading for me,build_packaging_env,0.68,insufficient_evidence,0.27
java766,socket.io-client-java,766,issue,open,False,Android 14 not compatible with version 2.1.0,defect_current,0.95,insufficient_evidence,0.04
java767,socket.io-client-java,767,issue,open,False,received disconnect event. and socket closed.,support_question,0.67,defect_current,0.28
java769,socket.io-client-java,769,pr,closed,True,"Fixing Issue #727, #710, #759",pr_functional,0.84,defect_fixed_or_obsolete,0.12
java770,socket.io-client-java,770,pr,closed,False,Fixing the Concurrent Modification and clearAcks() logic,pr_functional,0.54,defect_current,0.44
java771,socket.io-client-java,771,pr,closed,False,feat: updated packages and added workflow runner,pr_non_functional,0.99,build_packaging_env,0.01
java772,socket.io-client-java,772,issue,open,False,Connection Error : xhr poll error,support_question,0.97,insufficient_evidence,0.02
java773,socket.io-client-java,773,issue,closed,False,Transport close when using 2.1.1 client concurrent sending data to 2.0.9 netty-socketio,defect_current,0.63,defect_fixed_or_obsolete,0.25
java774,socket.io-client-java,774,issue,open,False,Transport close when using 2.1.1 client concurrent sending data to 2.0.9 netty-socketio,defect_current,0.88,duplicate_invalid_spam,0.09
java775,socket.io-client-java,775,issue,open,False,args[1] is received as null instead of socket acknowledgment callback,support_question,0.58,defect_current,0.32
java776,socket.io-client-java,776,pr,closed,False,Fixing Crashes related to Concurrency,pr_functional,0.48,defect_current,0.4
java777,socket.io-client-java,777,issue,closed,False,io.socket.emitter not found inside .jar,build_packaging_env,0.46,support_question,0.41
java778,socket.io-client-java,778,issue,open,False,Virus alert,build_packaging_env,0.57,defect_current,0.16
java779,socket.io-client-java,779,pr,closed,True,• Using ConcurrentHashMap for multi-threaded environment,pr_functional,0.61,defect_fixed_or_obsolete,0.32
java780,socket.io-client-java,780,issue,open,False,More control over auth property,feature_request,1,duplicate_invalid_spam,0
java781,socket.io-client-java,781,pr,open,False,Change auth parameter to JSONObject,pr_functional,0.68,feature_request,0.32
java782,socket.io-client-java,782,issue,closed,False,How to clear emit from sendBuffer queue ?,support_question,0.91,feature_request,0.09
java783,socket.io-client-java,783,issue,open,False,Failed to resolve: io.isRooted:socket.io-client:2.1.2,build_packaging_env,0.93,duplicate_invalid_spam,0.07
java784,socket.io-client-java,784,issue,closed,False,Build Issue: Linker errors when building with shared library option,duplicate_invalid_spam,0.94,build_packaging_env,0.03
java785,socket.io-client-java,785,issue,open,False,Potential Security Enhancements for socket.io-client-java,pr_non_functional,0.48,feature_request,0.31
java786,socket.io-client-java,786,issue,open,False,OutOfMemoryError: unable to create new native thread,defect_current,1,duplicate_invalid_spam,0
java787,socket.io-client-java,787,issue,open,False,"Some socket events after some times stops being received at all in the app side, even on subscribing to those events they are not received.",support_question,0.67,defect_current,0.29
java788,socket.io-client-java,788,issue,open,False,WebTransport transport support?,feature_request,1,build_packaging_env,0
java789,socket.io-client-java,789,pr,open,False,feat: auth callback function,pr_functional,0.92,feature_request,0.08
java790,socket.io-client-java,790,issue,open,False,"Client emit or send, nothing cames to server",support_question,0.97,defect_current,0.03
java791,socket.io-client-java,791,pr,open,False,Add WebTransport integration to Socket.IO Java client,pr_functional,0.86,pr_non_functional,0.09
java792,socket.io-client-java,792,pr,open,False,"Client emit or send, nothing cames to server #790",pr_functional,0.67,support_question,0.21000000000000002
java793,socket.io-client-java,793,issue,open,False,Polling and Websocket have different effect in event callback,defect_current,0.64,support_question,0.27
java794,socket.io-client-java,794,pr,open,False,feat: add connection state recovery and flexible auth,pr_functional,0.98,feature_request,0.02
java795,socket.io-client-java,795,issue,open,False,Sudden Disconnection Issue for Some Users on Java Client 1.0.1,defect_fixed_or_obsolete,0.6,support_question,0.36
java796,socket.io-client-java,796,issue,open,False,Dependencies have open security issues,build_packaging_env,0.89,pr_non_functional,0.06
java797,socket.io-client-java,797,issue,open,False,Uncaught Error handling,defect_current,1,build_packaging_env,0
java798,socket.io-client-java,798,issue,closed,False,org.json:json version,duplicate_invalid_spam,0.73,build_packaging_env,0.22
engine2,engine.io-client-java,2,issue,closed,False,Establishing connection - problems,support_question,0.46,insufficient_evidence,0.28
engine3,engine.io-client-java,3,issue,closed,False,SSLEngine,support_question,0.69,feature_request,0.27
engine4,engine.io-client-java,4,issue,closed,False,Hang-up on application close,defect_fixed_or_obsolete,0.79,defect_current,0.16
engine5,engine.io-client-java,5,issue,closed,False,State of a socket,feature_request,0.99,defect_fixed_or_obsolete,0.01
engine6,engine.io-client-java,6,pr,closed,True,IPv6 URL support,pr_functional,0.93,insufficient_evidence,0.03
engine7,engine.io-client-java,7,pr,closed,True,Fix a typo in README,pr_non_functional,0.99,docs_gap,0.01
engine8,engine.io-client-java,8,pr,closed,True,"When an Android app doesn't have the INTERNET permission, getHeaderFields() returns null resulting in NPE",defect_fixed_or_obsolete,0.59,pr_functional,0.4
engine9,engine.io-client-java,9,issue,closed,False,socket can not parse query parameter in URL,support_question,0.45,defect_fixed_or_obsolete,0.39
engine10,engine.io-client-java,10,pr,closed,True,Refactor Emitter to remove a ConcurrentHashMap.,pr_functional,0.97,insufficient_evidence,0.02
engine11,engine.io-client-java,11,issue,closed,False,setWebSocketFactory no longer exists in java-websockets,defect_fixed_or_obsolete,0.7,defect_current,0.2
engine12,engine.io-client-java,12,pr,closed,False,Change WebSocket to use new Java-Websocket factory methods,defect_fixed_or_obsolete,0.76,pr_functional,0.18
engine13,engine.io-client-java,13,issue,closed,False,WARNING: Dependency org.json:json:20090211 is ignored for debug,build_packaging_env,0.99,defect_fixed_or_obsolete,0.01
engine14,engine.io-client-java,14,pr,closed,True,Replace Java-WebSocket to OkHttp WebSocket,pr_functional,0.92,defect_fixed_or_obsolete,0.04
engine15,engine.io-client-java,15,pr,closed,False,Switch to OkHttp 2.3,pr_functional,0.52,duplicate_invalid_spam,0.24
engine16,engine.io-client-java,16,issue,closed,False,crash when there's error connecting to server,defect_fixed_or_obsolete,0.99,defect_current,0.01
engine17,engine.io-client-java,17,pr,closed,False,tries to fix usage with load balancer,defect_fixed_or_obsolete,0.93,pr_functional,0.04
engine18,engine.io-client-java,18,pr,closed,False,Replace UrlConnection to OkHttpClient,pr_functional,0.76,insufficient_evidence,0.1
engine19,engine.io-client-java,19,issue,closed,False,Socket transports now throw IllegalArgumentException due to new OkHttp changes (ws/wss not allowd),defect_fixed_or_obsolete,0.9,defect_current,0.060000000000000005
engine20,engine.io-client-java,20,pr,closed,True,upgrade okhttp_ws to 2.4.0,pr_non_functional,0.53,defect_fixed_or_obsolete,0.34
engine21,engine.io-client-java,21,issue,closed,False,Please release one version to maven,build_packaging_env,0.51,defect_fixed_or_obsolete,0.24
engine22,engine.io-client-java,22,issue,closed,False,NullPointerException in Websocket.java,defect_fixed_or_obsolete,0.98,defect_current,0.02
engine23,engine.io-client-java,23,issue,closed,False,Invalid continuation byte,defect_fixed_or_obsolete,0.86,defect_current,0.07
engine24,engine.io-client-java,24,pr,closed,True,Fix http headers type,pr_functional,0.66,defect_fixed_or_obsolete,0.28
engine25,engine.io-client-java,25,issue,closed,False,Issue with checksum generated by Artifactory for engine.io pom,build_packaging_env,0.65,support_question,0.23
engine26,engine.io-client-java,26,issue,closed,False,hopefully fix NullPointerException when upgrading - please commit it to a new release ...,insufficient_evidence,0.59,defect_fixed_or_obsolete,0.28
engine27,engine.io-client-java,27,issue,closed,False,NullPointerException in engineio parser callback,defect_fixed_or_obsolete,0.99,defect_current,0.01
engine28,engine.io-client-java,28,issue,closed,False,java.lang.ClassCastException: java.lang.String cannot be cast to java.util.List,defect_fixed_or_obsolete,0.78,support_question,0.18
engine29,engine.io-client-java,29,pr,closed,True,Change package name,pr_functional,0.41000000000000003,pr_non_functional,0.39
engine30,engine.io-client-java,30,pr,closed,True,upgrade okhttp to 2.5.0,pr_non_functional,0.92,build_packaging_env,0.03
engine31,engine.io-client-java,31,issue,closed,False,EngineIOException: xhr poll error,support_question,0.49,defect_fixed_or_obsolete,0.43
engine32,engine.io-client-java,32,issue,closed,False,engine.io-client-java 0.6.1 -> 'websocket error' -- SocketTimeoutException,defect_fixed_or_obsolete,0.72,defect_current,0.23
engine33,engine.io-client-java,33,issue,closed,False,"socket with channel, xhr poll error",defect_current,0.53,support_question,0.36
engine34,engine.io-client-java,34,issue,closed,False,No action in Desktop client,support_question,0.62,defect_fixed_or_obsolete,0.3
engine35,engine.io-client-java,35,issue,closed,False,Disconnect in  a few seconds!,defect_fixed_or_obsolete,0.71,support_question,0.2
engine36,engine.io-client-java,36,pr,closed,True,"NullPointException, in PollingXHR$Request.create()",defect_fixed_or_obsolete,0.87,pr_functional,0.11
engine37,engine.io-client-java,37,issue,closed,False,Problem with connections through proxy,defect_fixed_or_obsolete,0.46,defect_current,0.33
engine38,engine.io-client-java,38,issue,closed,False,pingInterval and pingTimeout calculated wrong,defect_current,0.43,defect_fixed_or_obsolete,0.27
engine39,engine.io-client-java,39,pr,closed,False,fixed wrong pingInterval and pingTimeout,defect_current,0.59,pr_functional,0.28
engine40,engine.io-client-java,40,pr,closed,True,okhttp 2.7.0,build_packaging_env,0.54,pr_functional,0.17
engine41,engine.io-client-java,41,issue,closed,False,0.6.2 still requires OkHttp 2.5.0,build_packaging_env,0.81,defect_fixed_or_obsolete,0.19
engine42,engine.io-client-java,42,pr,closed,True,okhttp 3,build_packaging_env,0.55,pr_functional,0.25
engine43,engine.io-client-java,43,pr,closed,True,multiple code improvements fix 2,pr_non_functional,0.98,pr_functional,0.02
engine44,engine.io-client-java,44,issue,closed,False,Issue in receiving Uni cast  ,support_question,1,duplicate_invalid_spam,0
engine45,engine.io-client-java,45,pr,closed,True,squid:S00117 - Local variable and method parameter names should comply with a naming convention,pr_non_functional,0.99,pr_functional,0.01
engine46,engine.io-client-java,46,pr,closed,False,squid:S00122 - Statements should be on separate lines,pr_non_functional,0.99,duplicate_invalid_spam,0.01
engine47,engine.io-client-java,47,pr,closed,True,"Multiple code improvements: squid:S1118, squid:S1068",pr_non_functional,0.88,pr_functional,0.11
engine48,engine.io-client-java,48,pr,closed,True,"multiple code improvements: squid:S2293, squid:S1213, squid:S2185, squid:S1905, squid:S1226",pr_non_functional,0.85,pr_functional,0.13
engine49,engine.io-client-java,49,pr,closed,False,"multiple code improvements: squid:S2293, squid:ClassVariableVisibilityCheck",pr_non_functional,0.89,pr_functional,0.04
engine50,engine.io-client-java,50,issue,closed,False,Is there an API upgrade guide?,docs_gap,0.64,support_question,0.35
engine51,engine.io-client-java,51,pr,closed,True,proxy support,pr_functional,0.99,feature_request,0.01
engine52,engine.io-client-java,52,issue,closed,False,java.lang.IllegalStateException: Unable to take ownership of connection from okhttp when .connect fails.,defect_current,0.56,defect_fixed_or_obsolete,0.35
engine53,engine.io-client-java,53,issue,closed,False,RejectedExecutionException Occured in onMessage.,support_question,0.67,defect_current,0.17
engine54,engine.io-client-java,54,pr,closed,True,log exceptions thrown in async tasks,pr_functional,0.91,defect_fixed_or_obsolete,0.05
engine55,engine.io-client-java,55,pr,closed,False,fix close socket exception,insufficient_evidence,0.44,defect_current,0.34
engine56,engine.io-client-java,56,issue,closed,False,WebSocket not correctly closed in case of exceptions from okhttp3 web socket,defect_fixed_or_obsolete,0.61,defect_current,0.38
engine57,engine.io-client-java,57,pr,closed,True,Act on the same number.,defect_fixed_or_obsolete,0.64,pr_functional,0.29
engine58,engine.io-client-java,58,issue,closed,False,what different engine.io-client-java with socket.io-client-java ?,support_question,1,duplicate_invalid_spam,0
engine59,engine.io-client-java,59,pr,closed,False,Added permessage defalte comperssion,pr_functional,0.92,feature_request,0.06
engine61,engine.io-client-java,61,pr,closed,True,Close the web socket after sending a close frame.,defect_fixed_or_obsolete,0.51,pr_functional,0.43
engine62,engine.io-client-java,62,pr,closed,True,"[Fix] ""must call close()"" crash",defect_fixed_or_obsolete,0.73,pr_functional,0.23
engine63,engine.io-client-java,63,issue,closed,False,Update okhttp version,pr_non_functional,0.35000000000000003,build_packaging_env,0.33
engine64,engine.io-client-java,64,pr,closed,True,Update OkHttp-ws dependency to 3.4.1,pr_non_functional,0.97,build_packaging_env,0.03
engine65,engine.io-client-java,65,issue,closed,False,The Polling XHR class is disconecting from the HttpURLConnection before closing the streams,defect_fixed_or_obsolete,0.64,defect_current,0.34
engine66,engine.io-client-java,66,pr,closed,True,Disconnecting after closing the stream/ reader. ,defect_fixed_or_obsolete,0.8,pr_functional,0.19
engine67,engine.io-client-java,67,issue,closed,False,Publish new release with updated OkHttp3 version,build_packaging_env,0.61,defect_fixed_or_obsolete,0.25
engine68,engine.io-client-java,68,issue,closed,False,0.8.0 not available on Maven,defect_fixed_or_obsolete,0.66,build_packaging_env,0.32
engine69,engine.io-client-java,69,pr,closed,True,fixe added onClose,pr_functional,0.44,defect_fixed_or_obsolete,0.29
engine70,engine.io-client-java,70,issue,closed,False,IndexOutOfBoundsException on decoding payload,defect_fixed_or_obsolete,0.52,defect_current,0.41
engine71,engine.io-client-java,71,issue,closed,False,"IllegalStateException ""closed"" on sending Message",defect_fixed_or_obsolete,0.95,defect_current,0.05
engine72,engine.io-client-java,72,issue,closed,False,Android connection close every double 'pingInterval' seconds,defect_current,0.6900000000000001,defect_fixed_or_obsolete,0.3
engine73,engine.io-client-java,73,pr,closed,True,fix added to fix following crash,defect_fixed_or_obsolete,0.92,pr_functional,0.06
engine74,engine.io-client-java,74,pr,closed,True,Upgrade OkHttp-ws to newest version (3.4.2),pr_non_functional,0.97,build_packaging_env,0.03
engine75,engine.io-client-java,75,pr,closed,False,add websocket transport ping.,duplicate_invalid_spam,0.45,defect_fixed_or_obsolete,0.31
engine76,engine.io-client-java,76,issue,closed,False,Failed polling transport kills websocket transport,defect_current,0.93,insufficient_evidence,0.03
engine77,engine.io-client-java,77,issue,closed,False,Upgrade to okhttp 3.5.0 there is no ws dependency.,build_packaging_env,0.45,defect_fixed_or_obsolete,0.41
engine78,engine.io-client-java,78,pr,closed,True,okhttp-ws into okhttp,pr_functional,0.52,build_packaging_env,0.27
engine79,engine.io-client-java,79,pr,closed,False,add a keepCookies option to presever cookies across XHR requests,feature_request,0.74,pr_functional,0.26
engine80,engine.io-client-java,80,pr,closed,False,fix https://github.com/square/okhttp/issues/2283 SecurityException,defect_current,0.79,pr_functional,0.16
engine81,engine.io-client-java,81,issue,closed,False,Improper creation of OkHttpClient in Websocket.java probably causing Out Of Memory exceptions ,defect_current,0.91,defect_fixed_or_obsolete,0.09
engine82,engine.io-client-java,82,pr,closed,False,Add option to share OkHttpClient,pr_functional,0.66,feature_request,0.23
engine83,engine.io-client-java,83,issue,closed,False,Connection will lost soon on Android 5.1 in battery mode,defect_current,0.92,defect_fixed_or_obsolete,0.05
engine84,engine.io-client-java,84,issue,closed,False,JNI ERROR (app bug): weak global reference table overflow (max=51200) io.socket.thread.EventThread??,defect_current,0.88,insufficient_evidence,0.09
engine85,engine.io-client-java,85,pr,closed,True,Options for inject okhttp Call/WebSocket factory,pr_functional,0.93,feature_request,0.06
engine86,engine.io-client-java,86,issue,closed,False,Websocket connection closed with 1001 when high loading (1M messaging),feature_request,0.82,defect_current,0.11
engine87,engine.io-client-java,87,issue,closed,False,allowRequest Error code read from android,defect_current,0.66,defect_fixed_or_obsolete,0.23
engine88,engine.io-client-java,88,issue,closed,False,Polling broken with android 0.8.3 and server >= 2.1.0,defect_fixed_or_obsolete,0.85,defect_current,0.14
engine89,engine.io-client-java,89,issue,closed,False,Send custom headers,support_question,0.92,feature_request,0.07
engine90,engine.io-client-java,90,issue,closed,False,Cant find some fields in ,defect_fixed_or_obsolete,0.27,duplicate_invalid_spam,0.26
engine91,engine.io-client-java,91,issue,closed,False,Cant find some fields in io.socket.engineio.client$Transport,defect_fixed_or_obsolete,0.38,duplicate_invalid_spam,0.32
engine92,engine.io-client-java,92,pr,closed,True,update for engine.io-client 1.8.4,pr_functional,0.69,defect_fixed_or_obsolete,0.29
engine93,engine.io-client-java,93,pr,closed,True,Update to make compatible with engine.io v3,pr_functional,0.94,defect_fixed_or_obsolete,0.05
engine94,engine.io-client-java,94,issue,closed,False,Attempt to invoke virtual method 'java.lang.String okhttp3.MediaType.toString()' on a null object reference,defect_fixed_or_obsolete,0.98,defect_current,0.02
engine95,engine.io-client-java,95,issue,closed,False,Cannot use a custom path,defect_current,0.89,defect_fixed_or_obsolete,0.11
engine96,engine.io-client-java,96,issue,closed,False,test,insufficient_evidence,0.65,duplicate_invalid_spam,0.35
engine97,engine.io-client-java,97,issue,closed,False,How to Send Custom Header in Android,support_question,0.76,defect_fixed_or_obsolete,0.14
engine98,engine.io-client-java,98,issue,closed,False,Engine.IO Java Server,support_question,0.64,duplicate_invalid_spam,0.34
engine99,engine.io-client-java,99,issue,open,False,Add allEvent listener to emitter,feature_request,1,support_question,0
engine100,engine.io-client-java,100,issue,closed,False,Yeast.yeast() is not thread safe,defect_current,0.89,defect_fixed_or_obsolete,0.09
engine101,engine.io-client-java,101,pr,closed,False,fix NullPointerException when response doesn't have content type,defect_fixed_or_obsolete,0.78,pr_functional,0.17
engine102,engine.io-client-java,102,issue,closed,False,Can i use this client to connect Engine.IO Java Server,support_question,0.84,defect_fixed_or_obsolete,0.16
engine103,engine.io-client-java,103,issue,closed,False,io.socket.engineio.client.EngineIOException: websocket error,insufficient_evidence,0.91,defect_current,0.03
engine104,engine.io-client-java,104,issue,closed,False,Messages beyond first one are serialized but not flushed,support_question,0.68,defect_fixed_or_obsolete,0.29
engine105,engine.io-client-java,105,pr,closed,False,Bump junit from 4.12 to 4.13.1,pr_non_functional,0.98,duplicate_invalid_spam,0.01
engine106,engine.io-client-java,106,pr,closed,True,create heartbeat scheduler with named threads and as daemon,pr_functional,0.79,defect_fixed_or_obsolete,0.13
engine107,engine.io-client-java,107,issue,closed,False,Ping timeout from server,support_question,0.81,defect_fixed_or_obsolete,0.17
engine108,engine.io-client-java,108,pr,closed,False,Fixed concurrency issue on EventThread class,defect_current,0.67,defect_fixed_or_obsolete,0.22
